board_name,instance_id,ref_des,wacv_type,raw_annotation,kicad_class,kicad_footprint,box_x1,box_y1,box_x2,box_y2,confidence,num_polygon_points,polygon_points_compact,polygon_points_json
Arty_Bottom,280,R150,resistor,resistor R284,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,162,1830,181,1871,0.819,16,"(168.0,1831.0); (164.0,1834.0); (164.0,1836.0); (163.0,1837.0); (164.0,1839.0); (164.0,1860.0); (163.0,1861.0); (163.0,1865.0); (162.0,1867.0); (166.0,1870.0); (169.0,1870.0); (170.0,1871.0); (181.0,1871.0); (184.0,1869.0); (184.0,1834.0); (179.0,1830.0)","[[168.0, 1831.0], [164.0, 1834.0], [164.0, 1836.0], [163.0, 1837.0], [164.0, 1839.0], [164.0, 1860.0], [163.0, 1861.0], [163.0, 1865.0], [162.0, 1867.0], [166.0, 1870.0], [169.0, 1870.0], [170.0, 1871.0], [181.0, 1871.0], [184.0, 1869.0], [184.0, 1834.0], [179.0, 1830.0]]"
Arty_Bottom,281,C120,capacitor,capacitor C8,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,141,1877,180,1897,0.896,13,"(184.0,1878.0); (179.0,1876.0); (141.0,1877.0); (140.0,1878.0); (137.0,1878.0); (135.0,1880.0); (137.0,1898.0); (141.0,1900.0); (160.0,1900.0); (161.0,1901.0); (179.0,1901.0); (182.0,1900.0); (184.0,1897.0)","[[184.0, 1878.0], [179.0, 1876.0], [141.0, 1877.0], [140.0, 1878.0], [137.0, 1878.0], [135.0, 1880.0], [137.0, 1898.0], [141.0, 1900.0], [160.0, 1900.0], [161.0, 1901.0], [179.0, 1901.0], [182.0, 1900.0], [184.0, 1897.0]]"
Arty_Bottom,282,R151,resistor,resistor R103,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,212,1777,251,1797,0.903,18,"(253.0,1773.0); (250.0,1772.0); (237.0,1772.0); (236.0,1773.0); (214.0,1773.0); (211.0,1774.0); (209.0,1776.0); (207.0,1783.0); (207.0,1797.0); (209.0,1801.0); (212.0,1802.0); (219.0,1800.0); (247.0,1800.0); (248.0,1801.0); (253.0,1801.0); (254.0,1789.0); (255.0,1788.0); (255.0,1781.0)","[[253.0, 1773.0], [250.0, 1772.0], [237.0, 1772.0], [236.0, 1773.0], [214.0, 1773.0], [211.0, 1774.0], [209.0, 1776.0], [207.0, 1783.0], [207.0, 1797.0], [209.0, 1801.0], [212.0, 1802.0], [219.0, 1800.0], [247.0, 1800.0], [248.0, 1801.0], [253.0, 1801.0], [254.0, 1789.0], [255.0, 1788.0], [255.0, 1781.0]]"
Arty_Bottom,283,R152,resistor,resistor R123,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,210,1803,251,1825,0.848,13,"(207.0,1807.0); (206.0,1824.0); (208.0,1826.0); (218.0,1826.0); (219.0,1825.0); (253.0,1825.0); (254.0,1824.0); (253.0,1811.0); (251.0,1808.0); (247.0,1806.0); (224.0,1806.0); (223.0,1805.0); (209.0,1804.0)","[[207.0, 1807.0], [206.0, 1824.0], [208.0, 1826.0], [218.0, 1826.0], [219.0, 1825.0], [253.0, 1825.0], [254.0, 1824.0], [253.0, 1811.0], [251.0, 1808.0], [247.0, 1806.0], [224.0, 1806.0], [223.0, 1805.0], [209.0, 1804.0]]"
Arty_Bottom,284,R153,resistor,resistor R283,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,208,1829,229,1871,0.864,19,"(207.0,1828.0); (204.0,1836.0); (204.0,1864.0); (205.0,1865.0); (205.0,1869.0); (210.0,1873.0); (225.0,1872.0); (232.0,1870.0); (234.0,1867.0); (230.0,1861.0); (230.0,1857.0); (229.0,1856.0); (230.0,1855.0); (230.0,1845.0); (235.0,1837.0); (234.0,1834.0); (229.0,1832.0); (218.0,1830.0); (212.0,1827.0)","[[207.0, 1828.0], [204.0, 1836.0], [204.0, 1864.0], [205.0, 1865.0], [205.0, 1869.0], [210.0, 1873.0], [225.0, 1872.0], [232.0, 1870.0], [234.0, 1867.0], [230.0, 1861.0], [230.0, 1857.0], [229.0, 1856.0], [230.0, 1855.0], [230.0, 1845.0], [235.0, 1837.0], [234.0, 1834.0], [229.0, 1832.0], [218.0, 1830.0], [212.0, 1827.0]]"
Arty_Bottom,285,R154,resistor,resistor R134,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,233,1829,254,1871,0.835,14,"(252.0,1829.0); (251.0,1830.0); (240.0,1831.0); (236.0,1833.0); (234.0,1836.0); (234.0,1868.0); (236.0,1870.0); (241.0,1872.0); (252.0,1872.0); (255.0,1870.0); (255.0,1868.0); (256.0,1867.0); (256.0,1833.0); (255.0,1831.0)","[[252.0, 1829.0], [251.0, 1830.0], [240.0, 1831.0], [236.0, 1833.0], [234.0, 1836.0], [234.0, 1868.0], [236.0, 1870.0], [241.0, 1872.0], [252.0, 1872.0], [255.0, 1870.0], [255.0, 1868.0], [256.0, 1867.0], [256.0, 1833.0], [255.0, 1831.0]]"
Arty_Bottom,286,C121,capacitor,capacitor C7,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,210,1876,252,1899,0.922,16,"(204.0,1877.0); (203.0,1880.0); (204.0,1888.0); (205.0,1889.0); (204.0,1900.0); (209.0,1903.0); (247.0,1902.0); (253.0,1899.0); (254.0,1891.0); (255.0,1890.0); (255.0,1879.0); (253.0,1877.0); (249.0,1876.0); (217.0,1876.0); (216.0,1875.0); (207.0,1875.0)","[[204.0, 1877.0], [203.0, 1880.0], [204.0, 1888.0], [205.0, 1889.0], [204.0, 1900.0], [209.0, 1903.0], [247.0, 1902.0], [253.0, 1899.0], [254.0, 1891.0], [255.0, 1890.0], [255.0, 1879.0], [253.0, 1877.0], [249.0, 1876.0], [217.0, 1876.0], [216.0, 1875.0], [207.0, 1875.0]]"
Arty_Bottom,287,R155,resistor,resistor R104,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,282,1777,321,1797,0.91,22,"(279.0,1775.0); (278.0,1777.0); (278.0,1795.0); (281.0,1798.0); (284.0,1799.0); (304.0,1799.0); (305.0,1800.0); (312.0,1800.0); (313.0,1801.0); (320.0,1801.0); (323.0,1799.0); (325.0,1794.0); (325.0,1781.0); (324.0,1778.0); (321.0,1775.0); (318.0,1774.0); (301.0,1774.0); (300.0,1775.0); (296.0,1775.0); (295.0,1774.0); (289.0,1774.0); (288.0,1773.0)","[[279.0, 1775.0], [278.0, 1777.0], [278.0, 1795.0], [281.0, 1798.0], [284.0, 1799.0], [304.0, 1799.0], [305.0, 1800.0], [312.0, 1800.0], [313.0, 1801.0], [320.0, 1801.0], [323.0, 1799.0], [325.0, 1794.0], [325.0, 1781.0], [324.0, 1778.0], [321.0, 1775.0], [318.0, 1774.0], [301.0, 1774.0], [300.0, 1775.0], [296.0, 1775.0], [295.0, 1774.0], [289.0, 1774.0], [288.0, 1773.0]]"
Arty_Bottom,288,R156,resistor,resistor R124,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,282,1804,323,1826,0.886,15,"(325.0,1813.0); (323.0,1808.0); (321.0,1806.0); (309.0,1806.0); (308.0,1807.0); (285.0,1807.0); (282.0,1809.0); (280.0,1813.0); (279.0,1824.0); (284.0,1825.0); (285.0,1826.0); (319.0,1826.0); (320.0,1825.0); (323.0,1825.0); (325.0,1823.0)","[[325.0, 1813.0], [323.0, 1808.0], [321.0, 1806.0], [309.0, 1806.0], [308.0, 1807.0], [285.0, 1807.0], [282.0, 1809.0], [280.0, 1813.0], [279.0, 1824.0], [284.0, 1825.0], [285.0, 1826.0], [319.0, 1826.0], [320.0, 1825.0], [323.0, 1825.0], [325.0, 1823.0]]"
Arty_Bottom,289,R157,resistor,resistor R282,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,278,1831,299,1873,0.875,14,"(281.0,1831.0); (277.0,1834.0); (277.0,1870.0); (278.0,1872.0); (280.0,1873.0); (284.0,1873.0); (285.0,1874.0); (297.0,1872.0); (301.0,1869.0); (301.0,1844.0); (302.0,1843.0); (302.0,1835.0); (299.0,1832.0); (296.0,1831.0)","[[281.0, 1831.0], [277.0, 1834.0], [277.0, 1870.0], [278.0, 1872.0], [280.0, 1873.0], [284.0, 1873.0], [285.0, 1874.0], [297.0, 1872.0], [301.0, 1869.0], [301.0, 1844.0], [302.0, 1843.0], [302.0, 1835.0], [299.0, 1832.0], [296.0, 1831.0]]"
Arty_Bottom,290,R158,resistor,resistor R133,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,303,1831,324,1873,0.85,15,"(314.0,1829.0); (307.0,1832.0); (305.0,1834.0); (306.0,1860.0); (304.0,1865.0); (304.0,1870.0); (308.0,1873.0); (320.0,1874.0); (324.0,1872.0); (326.0,1869.0); (326.0,1848.0); (327.0,1847.0); (328.0,1834.0); (327.0,1832.0); (323.0,1829.0)","[[314.0, 1829.0], [307.0, 1832.0], [305.0, 1834.0], [306.0, 1860.0], [304.0, 1865.0], [304.0, 1870.0], [308.0, 1873.0], [320.0, 1874.0], [324.0, 1872.0], [326.0, 1869.0], [326.0, 1848.0], [327.0, 1847.0], [328.0, 1834.0], [327.0, 1832.0], [323.0, 1829.0]]"
Arty_Bottom,291,C122,capacitor,capacitor C6,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,281,1878,323,1901,0.933,14,"(276.0,1880.0); (277.0,1901.0); (279.0,1902.0); (285.0,1902.0); (286.0,1903.0); (320.0,1903.0); (323.0,1902.0); (326.0,1898.0); (326.0,1883.0); (327.0,1880.0); (325.0,1878.0); (294.0,1877.0); (293.0,1878.0); (277.0,1878.0)","[[276.0, 1880.0], [277.0, 1901.0], [279.0, 1902.0], [285.0, 1902.0], [286.0, 1903.0], [320.0, 1903.0], [323.0, 1902.0], [326.0, 1898.0], [326.0, 1883.0], [327.0, 1880.0], [325.0, 1878.0], [294.0, 1877.0], [293.0, 1878.0], [277.0, 1878.0]]"
Arty_Bottom,292,C123,capacitor,capacitor C5,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,355,1878,397,1901,0.916,18,"(401.0,1880.0); (399.0,1878.0); (395.0,1878.0); (394.0,1877.0); (389.0,1877.0); (388.0,1878.0); (353.0,1878.0); (350.0,1880.0); (350.0,1900.0); (353.0,1902.0); (357.0,1902.0); (358.0,1903.0); (375.0,1903.0); (376.0,1904.0); (393.0,1904.0); (397.0,1903.0); (400.0,1900.0); (400.0,1884.0)","[[401.0, 1880.0], [399.0, 1878.0], [395.0, 1878.0], [394.0, 1877.0], [389.0, 1877.0], [388.0, 1878.0], [353.0, 1878.0], [350.0, 1880.0], [350.0, 1900.0], [353.0, 1902.0], [357.0, 1902.0], [358.0, 1903.0], [375.0, 1903.0], [376.0, 1904.0], [393.0, 1904.0], [397.0, 1903.0], [400.0, 1900.0], [400.0, 1884.0]]"
Arty_Bottom,293,R159,resistor,resistor R132,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,352,1831,373,1873,0.859,17,"(353.0,1830.0); (350.0,1833.0); (350.0,1866.0); (349.0,1867.0); (350.0,1868.0); (350.0,1871.0); (353.0,1873.0); (372.0,1873.0); (376.0,1870.0); (376.0,1865.0); (375.0,1864.0); (375.0,1859.0); (374.0,1858.0); (374.0,1846.0); (378.0,1836.0); (375.0,1833.0); (371.0,1831.0)","[[353.0, 1830.0], [350.0, 1833.0], [350.0, 1866.0], [349.0, 1867.0], [350.0, 1868.0], [350.0, 1871.0], [353.0, 1873.0], [372.0, 1873.0], [376.0, 1870.0], [376.0, 1865.0], [375.0, 1864.0], [375.0, 1859.0], [374.0, 1858.0], [374.0, 1846.0], [378.0, 1836.0], [375.0, 1833.0], [371.0, 1831.0]]"
Arty_Bottom,294,R160,resistor,resistor R281,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,377,1831,398,1873,0.842,19,"(381.0,1832.0); (376.0,1835.0); (376.0,1839.0); (378.0,1842.0); (378.0,1845.0); (379.0,1846.0); (379.0,1860.0); (378.0,1861.0); (377.0,1869.0); (383.0,1873.0); (397.0,1874.0); (401.0,1871.0); (401.0,1840.0); (402.0,1839.0); (402.0,1836.0); (401.0,1834.0); (397.0,1831.0); (386.0,1831.0); (385.0,1832.0)","[[381.0, 1832.0], [376.0, 1835.0], [376.0, 1839.0], [378.0, 1842.0], [378.0, 1845.0], [379.0, 1846.0], [379.0, 1860.0], [378.0, 1861.0], [377.0, 1869.0], [383.0, 1873.0], [397.0, 1874.0], [401.0, 1871.0], [401.0, 1840.0], [402.0, 1839.0], [402.0, 1836.0], [401.0, 1834.0], [397.0, 1831.0], [386.0, 1831.0], [385.0, 1832.0]]"
Arty_Bottom,295,R161,resistor,resistor R125,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,354,1805,395,1827,0.888,19,"(399.0,1811.0); (396.0,1805.0); (390.0,1807.0); (381.0,1807.0); (380.0,1808.0); (365.0,1808.0); (364.0,1807.0); (363.0,1808.0); (356.0,1808.0); (354.0,1809.0); (352.0,1812.0); (350.0,1824.0); (352.0,1826.0); (361.0,1826.0); (362.0,1827.0); (392.0,1827.0); (393.0,1828.0); (399.0,1827.0); (400.0,1826.0)","[[399.0, 1811.0], [396.0, 1805.0], [390.0, 1807.0], [381.0, 1807.0], [380.0, 1808.0], [365.0, 1808.0], [364.0, 1807.0], [363.0, 1808.0], [356.0, 1808.0], [354.0, 1809.0], [352.0, 1812.0], [350.0, 1824.0], [352.0, 1826.0], [361.0, 1826.0], [362.0, 1827.0], [392.0, 1827.0], [393.0, 1828.0], [399.0, 1827.0], [400.0, 1826.0]]"
Arty_Bottom,296,R162,resistor,resistor R105,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,356,1778,395,1798,0.889,18,"(352.0,1778.0); (351.0,1787.0); (352.0,1788.0); (352.0,1800.0); (353.0,1802.0); (390.0,1802.0); (391.0,1801.0); (395.0,1801.0); (399.0,1796.0); (401.0,1781.0); (399.0,1775.0); (395.0,1773.0); (391.0,1774.0); (378.0,1774.0); (377.0,1773.0); (360.0,1774.0); (359.0,1775.0); (354.0,1775.0)","[[352.0, 1778.0], [351.0, 1787.0], [352.0, 1788.0], [352.0, 1800.0], [353.0, 1802.0], [390.0, 1802.0], [391.0, 1801.0], [395.0, 1801.0], [399.0, 1796.0], [401.0, 1781.0], [399.0, 1775.0], [395.0, 1773.0], [391.0, 1774.0], [378.0, 1774.0], [377.0, 1773.0], [360.0, 1774.0], [359.0, 1775.0], [354.0, 1775.0]]"
Arty_Bottom,297,R163,resistor,resistor R106,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,430,1779,469,1799,0.892,20,"(426.0,1777.0); (424.0,1783.0); (424.0,1793.0); (425.0,1794.0); (425.0,1799.0); (427.0,1802.0); (465.0,1802.0); (466.0,1803.0); (470.0,1803.0); (471.0,1802.0); (472.0,1781.0); (469.0,1777.0); (466.0,1776.0); (453.0,1776.0); (452.0,1777.0); (448.0,1777.0); (447.0,1776.0); (441.0,1776.0); (440.0,1775.0); (431.0,1775.0)","[[426.0, 1777.0], [424.0, 1783.0], [424.0, 1793.0], [425.0, 1794.0], [425.0, 1799.0], [427.0, 1802.0], [465.0, 1802.0], [466.0, 1803.0], [470.0, 1803.0], [471.0, 1802.0], [472.0, 1781.0], [469.0, 1777.0], [466.0, 1776.0], [453.0, 1776.0], [452.0, 1777.0], [448.0, 1777.0], [447.0, 1776.0], [441.0, 1776.0], [440.0, 1775.0], [431.0, 1775.0]]"
Arty_Bottom,298,R164,resistor,resistor R126,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,429,1806,470,1828,0.843,17,"(423.0,1826.0); (426.0,1828.0); (432.0,1828.0); (433.0,1827.0); (469.0,1827.0); (471.0,1826.0); (472.0,1822.0); (471.0,1821.0); (470.0,1813.0); (469.0,1811.0); (466.0,1810.0); (463.0,1810.0); (462.0,1809.0); (433.0,1809.0); (432.0,1808.0); (428.0,1808.0); (426.0,1810.0)","[[423.0, 1826.0], [426.0, 1828.0], [432.0, 1828.0], [433.0, 1827.0], [469.0, 1827.0], [471.0, 1826.0], [472.0, 1822.0], [471.0, 1821.0], [470.0, 1813.0], [469.0, 1811.0], [466.0, 1810.0], [463.0, 1810.0], [462.0, 1809.0], [433.0, 1809.0], [432.0, 1808.0], [428.0, 1808.0], [426.0, 1810.0]]"
Arty_Bottom,299,R165,resistor,resistor R131,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,426,1832,447,1874,0.852,21,"(425.0,1831.0); (422.0,1834.0); (422.0,1838.0); (421.0,1839.0); (422.0,1870.0); (424.0,1874.0); (426.0,1876.0); (429.0,1876.0); (434.0,1874.0); (439.0,1874.0); (447.0,1871.0); (449.0,1867.0); (446.0,1859.0); (446.0,1851.0); (447.0,1850.0); (447.0,1846.0); (453.0,1838.0); (453.0,1836.0); (451.0,1834.0); (435.0,1833.0); (430.0,1831.0)","[[425.0, 1831.0], [422.0, 1834.0], [422.0, 1838.0], [421.0, 1839.0], [422.0, 1870.0], [424.0, 1874.0], [426.0, 1876.0], [429.0, 1876.0], [434.0, 1874.0], [439.0, 1874.0], [447.0, 1871.0], [449.0, 1867.0], [446.0, 1859.0], [446.0, 1851.0], [447.0, 1850.0], [447.0, 1846.0], [453.0, 1838.0], [453.0, 1836.0], [451.0, 1834.0], [435.0, 1833.0], [430.0, 1831.0]]"
Arty_Bottom,300,R166,resistor,resistor R280,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,451,1833,472,1875,0.827,22,"(457.0,1834.0); (452.0,1838.0); (452.0,1852.0); (453.0,1853.0); (453.0,1858.0); (452.0,1859.0); (452.0,1866.0); (451.0,1867.0); (452.0,1868.0); (452.0,1870.0); (455.0,1873.0); (457.0,1873.0); (458.0,1874.0); (469.0,1874.0); (471.0,1873.0); (473.0,1868.0); (473.0,1840.0); (474.0,1839.0); (474.0,1837.0); (472.0,1833.0); (462.0,1833.0); (461.0,1834.0)","[[457.0, 1834.0], [452.0, 1838.0], [452.0, 1852.0], [453.0, 1853.0], [453.0, 1858.0], [452.0, 1859.0], [452.0, 1866.0], [451.0, 1867.0], [452.0, 1868.0], [452.0, 1870.0], [455.0, 1873.0], [457.0, 1873.0], [458.0, 1874.0], [469.0, 1874.0], [471.0, 1873.0], [473.0, 1868.0], [473.0, 1840.0], [474.0, 1839.0], [474.0, 1837.0], [472.0, 1833.0], [462.0, 1833.0], [461.0, 1834.0]]"
Arty_Bottom,301,C124,capacitor,capacitor C4,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,428,1880,470,1903,0.913,17,"(421.0,1881.0); (422.0,1882.0); (422.0,1901.0); (425.0,1904.0); (429.0,1905.0); (453.0,1905.0); (454.0,1904.0); (464.0,1904.0); (470.0,1902.0); (472.0,1896.0); (472.0,1882.0); (473.0,1881.0); (469.0,1878.0); (463.0,1878.0); (462.0,1879.0); (460.0,1878.0); (425.0,1878.0)","[[421.0, 1881.0], [422.0, 1882.0], [422.0, 1901.0], [425.0, 1904.0], [429.0, 1905.0], [453.0, 1905.0], [454.0, 1904.0], [464.0, 1904.0], [470.0, 1902.0], [472.0, 1896.0], [472.0, 1882.0], [473.0, 1881.0], [469.0, 1878.0], [463.0, 1878.0], [462.0, 1879.0], [460.0, 1878.0], [425.0, 1878.0]]"
Arty_Bottom,302,R167,resistor,resistor R107,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,492,1780,534,1801,0.907,15,"(490.0,1779.0); (489.0,1782.0); (489.0,1802.0); (491.0,1804.0); (496.0,1804.0); (497.0,1803.0); (534.0,1803.0); (535.0,1802.0); (536.0,1794.0); (537.0,1793.0); (537.0,1785.0); (536.0,1784.0); (536.0,1779.0); (534.0,1777.0); (492.0,1777.0)","[[490.0, 1779.0], [489.0, 1782.0], [489.0, 1802.0], [491.0, 1804.0], [496.0, 1804.0], [497.0, 1803.0], [534.0, 1803.0], [535.0, 1802.0], [536.0, 1794.0], [537.0, 1793.0], [537.0, 1785.0], [536.0, 1784.0], [536.0, 1779.0], [534.0, 1777.0], [492.0, 1777.0]]"
Arty_Bottom,303,R168,resistor,resistor R127,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,492,1806,533,1828,0.893,16,"(490.0,1813.0); (489.0,1825.0); (492.0,1827.0); (501.0,1827.0); (502.0,1828.0); (504.0,1828.0); (505.0,1827.0); (531.0,1828.0); (535.0,1826.0); (535.0,1814.0); (534.0,1813.0); (534.0,1811.0); (529.0,1808.0); (493.0,1809.0); (491.0,1810.0); (491.0,1812.0)","[[490.0, 1813.0], [489.0, 1825.0], [492.0, 1827.0], [501.0, 1827.0], [502.0, 1828.0], [504.0, 1828.0], [505.0, 1827.0], [531.0, 1828.0], [535.0, 1826.0], [535.0, 1814.0], [534.0, 1813.0], [534.0, 1811.0], [529.0, 1808.0], [493.0, 1809.0], [491.0, 1810.0], [491.0, 1812.0]]"
Arty_Bottom,304,R169,resistor,resistor R130,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,515,1832,536,1874,0.87,14,"(534.0,1831.0); (532.0,1832.0); (517.0,1833.0); (513.0,1836.0); (513.0,1838.0); (515.0,1841.0); (515.0,1845.0); (516.0,1846.0); (514.0,1869.0); (516.0,1873.0); (520.0,1875.0); (534.0,1875.0); (537.0,1868.0); (537.0,1834.0)","[[534.0, 1831.0], [532.0, 1832.0], [517.0, 1833.0], [513.0, 1836.0], [513.0, 1838.0], [515.0, 1841.0], [515.0, 1845.0], [516.0, 1846.0], [514.0, 1869.0], [516.0, 1873.0], [520.0, 1875.0], [534.0, 1875.0], [537.0, 1868.0], [537.0, 1834.0]]"
Arty_Bottom,305,R170,resistor,resistor R279,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,490,1833,511,1875,0.862,16,"(491.0,1831.0); (488.0,1835.0); (489.0,1871.0); (491.0,1875.0); (494.0,1876.0); (495.0,1875.0); (507.0,1874.0); (513.0,1870.0); (513.0,1865.0); (510.0,1859.0); (510.0,1853.0); (511.0,1852.0); (512.0,1843.0); (516.0,1837.0); (515.0,1835.0); (512.0,1833.0)","[[491.0, 1831.0], [488.0, 1835.0], [489.0, 1871.0], [491.0, 1875.0], [494.0, 1876.0], [495.0, 1875.0], [507.0, 1874.0], [513.0, 1870.0], [513.0, 1865.0], [510.0, 1859.0], [510.0, 1853.0], [511.0, 1852.0], [512.0, 1843.0], [516.0, 1837.0], [515.0, 1835.0], [512.0, 1833.0]]"
Arty_Bottom,306,C125,capacitor,capacitor C3,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,491,1880,533,1903,0.933,16,"(489.0,1881.0); (488.0,1900.0); (493.0,1905.0); (530.0,1905.0); (531.0,1904.0); (534.0,1904.0); (536.0,1901.0); (536.0,1881.0); (534.0,1879.0); (529.0,1879.0); (528.0,1880.0); (525.0,1880.0); (524.0,1879.0); (502.0,1879.0); (501.0,1880.0); (490.0,1880.0)","[[489.0, 1881.0], [488.0, 1900.0], [493.0, 1905.0], [530.0, 1905.0], [531.0, 1904.0], [534.0, 1904.0], [536.0, 1901.0], [536.0, 1881.0], [534.0, 1879.0], [529.0, 1879.0], [528.0, 1880.0], [525.0, 1880.0], [524.0, 1879.0], [502.0, 1879.0], [501.0, 1880.0], [490.0, 1880.0]]"
Arty_Bottom,307,R171,resistor,resistor R43,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,289,1981,309,2022,0.897,18,"(286.0,1976.0); (284.0,1978.0); (284.0,1984.0); (283.0,1985.0); (283.0,1989.0); (284.0,1990.0); (284.0,2022.0); (288.0,2025.0); (295.0,2025.0); (296.0,2026.0); (305.0,2025.0); (309.0,2022.0); (309.0,2013.0); (308.0,2012.0); (308.0,2003.0); (309.0,2002.0); (308.0,1978.0); (302.0,1976.0)","[[286.0, 1976.0], [284.0, 1978.0], [284.0, 1984.0], [283.0, 1985.0], [283.0, 1989.0], [284.0, 1990.0], [284.0, 2022.0], [288.0, 2025.0], [295.0, 2025.0], [296.0, 2026.0], [305.0, 2025.0], [309.0, 2022.0], [309.0, 2013.0], [308.0, 2012.0], [308.0, 2003.0], [309.0, 2002.0], [308.0, 1978.0], [302.0, 1976.0]]"
Arty_Bottom,308,R172,resistor,resistor R33,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,316,1982,336,2023,0.865,14,"(316.0,1978.0); (316.0,2008.0); (315.0,2009.0); (314.0,2021.0); (319.0,2026.0); (324.0,2026.0); (325.0,2027.0); (337.0,2026.0); (339.0,2024.0); (339.0,1995.0); (340.0,1994.0); (339.0,1978.0); (332.0,1976.0); (320.0,1976.0)","[[316.0, 1978.0], [316.0, 2008.0], [315.0, 2009.0], [314.0, 2021.0], [319.0, 2026.0], [324.0, 2026.0], [325.0, 2027.0], [337.0, 2026.0], [339.0, 2024.0], [339.0, 1995.0], [340.0, 1994.0], [339.0, 1978.0], [332.0, 1976.0], [320.0, 1976.0]]"
Arty_Bottom,309,R173,resistor,resistor R42,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,377,1982,398,2023,0.938,16,"(375.0,1976.0); (372.0,1978.0); (372.0,1985.0); (371.0,1986.0); (371.0,1990.0); (372.0,1991.0); (371.0,2023.0); (376.0,2028.0); (395.0,2028.0); (398.0,2027.0); (401.0,2021.0); (401.0,2017.0); (400.0,2016.0); (400.0,1982.0); (399.0,1979.0); (396.0,1977.0)","[[375.0, 1976.0], [372.0, 1978.0], [372.0, 1985.0], [371.0, 1986.0], [371.0, 1990.0], [372.0, 1991.0], [371.0, 2023.0], [376.0, 2028.0], [395.0, 2028.0], [398.0, 2027.0], [401.0, 2021.0], [401.0, 2017.0], [400.0, 2016.0], [400.0, 1982.0], [399.0, 1979.0], [396.0, 1977.0]]"
Arty_Bottom,310,R174,resistor,resistor R35,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,413,1983,434,2024,0.901,15,"(410.0,1978.0); (410.0,2007.0); (409.0,2008.0); (409.0,2022.0); (410.0,2025.0); (412.0,2027.0); (416.0,2027.0); (417.0,2028.0); (429.0,2028.0); (437.0,2026.0); (438.0,2024.0); (438.0,1979.0); (437.0,1978.0); (426.0,1978.0); (425.0,1977.0)","[[410.0, 1978.0], [410.0, 2007.0], [409.0, 2008.0], [409.0, 2022.0], [410.0, 2025.0], [412.0, 2027.0], [416.0, 2027.0], [417.0, 2028.0], [429.0, 2028.0], [437.0, 2026.0], [438.0, 2024.0], [438.0, 1979.0], [437.0, 1978.0], [426.0, 1978.0], [425.0, 1977.0]]"
Arty_Bottom,311,R175,resistor,resistor R44,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,598,1985,618,2026,0.919,16,"(595.0,1980.0); (592.0,1983.0); (592.0,1990.0); (594.0,1994.0); (594.0,2021.0); (596.0,2028.0); (598.0,2030.0); (617.0,2030.0); (621.0,2029.0); (621.0,1993.0); (622.0,1992.0); (622.0,1984.0); (621.0,1982.0); (616.0,1980.0); (604.0,1980.0); (603.0,1979.0)","[[595.0, 1980.0], [592.0, 1983.0], [592.0, 1990.0], [594.0, 1994.0], [594.0, 2021.0], [596.0, 2028.0], [598.0, 2030.0], [617.0, 2030.0], [621.0, 2029.0], [621.0, 1993.0], [622.0, 1992.0], [622.0, 1984.0], [621.0, 1982.0], [616.0, 1980.0], [604.0, 1980.0], [603.0, 1979.0]]"
